Wall time,Step,Value
1717408121.706387,4129,115.60591888427734
1717408165.3520143,4149,127.76748657226562
1717408187.6352782,4159,124.39735412597656
1717408210.2290082,4169,104.63671112060547
1717408277.6407223,4199,125.37906646728516
1717408299.9281096,4209,114.37808227539062
1717408322.203072,4219,117.53819274902344
1717408344.253921,4229,97.343017578125
1717408367.2646022,4239,98.09549713134766
1717408389.476396,4249,101.81139373779297
1717408434.1784244,4269,138.7071075439453
1717408479.5164044,4289,103.55592346191406
1717408525.4420502,4309,108.50382232666016
1717408569.3393643,4329,122.450927734375
1717408636.7982771,4359,99.4189224243164
1717408659.160922,4369,118.411865234375
1717408703.4879923,4389,119.30189514160156
1717408727.081575,4399,117.11778259277344
1717408749.2854092,4409,149.1282501220703
1717408771.5428193,4419,102.5112075805664
1717408794.742657,4429,101.24652099609375
1717408838.775163,4449,138.6447296142578
1717408860.956603,4459,117.7239990234375
1717408884.4983754,4469,116.82840728759766
1717408906.9894624,4479,116.99103546142578
1717408929.3939195,4489,132.6977081298828
1717408953.0106432,4499,121.97230529785156
1717408976.3974228,4509,105.10491180419922
1717408999.1229532,4519,113.19227600097656
1717409021.4761755,4529,102.35369110107422
1717409044.0523627,4539,118.38202667236328
1717409066.926552,4549,125.42914581298828
1717409089.4466581,4559,95.8668212890625
1717409133.797266,4579,129.80931091308594
1717409156.5609677,4589,120.22089385986328
1717409178.5069964,4599,126.89022064208984
1717409200.2732346,4609,98.0067138671875
1717409223.5489984,4619,99.15199279785156
1717409246.1405435,4629,102.69823455810547
1717409268.1149895,4639,125.86830139160156
1717409290.5692046,4649,118.06063079833984
1717409312.6962845,4659,112.35848236083984
1717409335.3020275,4669,105.1838150024414
1717409357.8568478,4679,101.38019561767578
1717409381.3146513,4689,104.28995513916016
1717409404.2305465,4699,136.44020080566406
1717409426.412378,4709,92.58699035644531
1717409448.7042506,4719,131.20626831054688
1717409471.0903192,4729,132.49200439453125
1717409493.8269002,4739,122.8510513305664
1717409516.1421285,4749,127.1241455078125
1717409538.5585015,4759,136.84133911132812
1717409583.0125823,4779,101.45146942138672
1717409605.0675783,4789,139.69723510742188
1717409695.8808393,4829,126.21853637695312
1717409791.8306892,4849,116.74092864990234
1717409813.3804243,4859,132.55311584472656
1717409835.363497,4869,134.041015625
1717409857.5747013,4879,119.6907958984375
1717409879.8593416,4889,78.28378295898438
1717409901.8287015,4899,100.14041900634766
1717409946.929939,4919,138.95179748535156
1717409968.5975134,4929,106.9896011352539
1717409991.965434,4939,121.58544921875
1717410058.5050805,4969,95.41927337646484
1717410080.9632168,4979,95.64795684814453
1717410125.516371,4999,101.23979949951172
1717410192.3547518,5029,124.32563018798828
1717410214.2164574,5039,120.10820770263672
1717410235.9480958,5049,121.41111755371094
1717410258.0476742,5059,98.4926528930664
1717410280.0728123,5069,81.69141387939453
1717410302.3491027,5079,105.36668395996094
1717410324.933311,5089,117.02397918701172
1717410346.7628853,5099,110.36386108398438
1717410369.526845,5109,105.29041290283203
1717410391.7948244,5119,106.77383422851562
1717410413.300102,5129,114.23174285888672
1717410457.7052326,5149,137.36912536621094
1717410480.269692,5159,107.951904296875
1717410501.8147786,5169,128.3584442138672
1717410524.076423,5179,99.2868881225586
1717410545.8201034,5189,84.9087142944336
1717410568.4358807,5199,115.57997131347656
1717410590.5690978,5209,93.69477081298828
1717410634.621959,5229,108.61888885498047
1717410657.0531745,5239,81.65176391601562
1717410679.2618673,5249,121.17438507080078
1717410701.0831003,5259,108.85307312011719
1717410834.2634945,5319,116.1813735961914
1717410878.3949301,5339,133.048095703125
1717410900.4787824,5349,103.7959976196289
1717410923.2635157,5359,102.93034362792969
1717410945.623703,5369,125.31211853027344
1717410968.5032196,5379,139.25778198242188
1717410990.6927319,5389,133.55914306640625
1717411012.893634,5399,103.87357330322266
1717411034.9238439,5409,122.02162170410156
1717411057.2303686,5419,100.90515899658203
1717411079.349321,5429,104.3372573852539
1717411101.0535052,5439,108.55160522460938
1717411123.242103,5449,108.21450805664062
1717411145.8906145,5459,121.80213928222656
1717411168.0235622,5469,112.0295639038086
1717411190.5900965,5479,99.73540496826172
1717411213.550076,5489,104.09230041503906
1717411235.701729,5499,122.2648696899414
1717411280.6921053,5519,98.5372314453125
1717411303.790361,5529,97.23548889160156
1717411325.6655455,5539,115.99967193603516
1717411369.88118,5559,117.36331939697266
1717411391.8486054,5569,105.5606460571289
1717411413.6525667,5579,92.65705108642578
1717411436.381085,5589,123.67173767089844
1717411458.436852,5599,104.81602478027344
1717411480.8094046,5609,107.61641693115234
1717411503.346592,5619,113.57588195800781
1717411547.9801493,5639,106.3389892578125
1717411570.1012344,5649,106.6228256225586
1717411592.0408912,5659,113.07250213623047
1717411614.021644,5669,113.47061920166016
1717411636.0588562,5679,122.34648895263672
1717411658.2812011,5689,115.39826202392578
1717411680.2724004,5699,88.26475524902344
1717411703.5033405,5709,110.98719787597656
1717411725.4591825,5719,116.26006317138672
1717411747.4807844,5729,92.36273956298828
1717411770.1589534,5739,89.91339874267578
1717411792.4554224,5749,112.89505004882812
1717411837.5052505,5769,126.58909606933594
1717411859.6568081,5779,108.8167495727539
1717411881.8688307,5789,114.35916137695312
1717411904.3395777,5799,123.4174575805664
1717411978.809398,5809,110.4993896484375
1717412000.390561,5819,104.99925231933594
1717412022.640884,5829,74.37440490722656
1717412044.6436179,5839,112.56270599365234
1717412067.3815525,5849,112.49771881103516
1717412089.0837564,5859,134.8014373779297
1717412110.690757,5869,91.62074279785156
1717412132.7602484,5879,86.83287048339844
1717412155.5323482,5889,113.8257827758789
1717412177.3471684,5899,106.57573699951172
1717412222.1143262,5919,106.4429702758789
1717412245.6288607,5929,117.23734283447266
1717412267.6625135,5939,139.03546142578125
1717412311.8595445,5959,101.9092025756836
1717412334.1470892,5969,95.34524536132812
1717412356.358207,5979,104.28419494628906
1717412378.693387,5989,94.84467315673828
1717412423.2243757,6009,106.55999755859375
1717412445.101314,6019,107.00267028808594
1717412467.7791073,6029,99.94898223876953
1717412490.4467697,6039,108.61766052246094
1717412513.932947,6049,84.79137420654297
1717412535.866371,6059,121.77212524414062
1717412558.126484,6069,104.5018081665039
1717412602.6597178,6089,106.659912109375
1717412647.2219157,6109,128.62057495117188
1717412669.2744212,6119,131.2362823486328
1717412691.5614746,6129,93.97095489501953
1717412758.5053973,6159,134.32156372070312
1717412847.833663,6199,117.76744079589844
1717412869.9243195,6209,97.6344223022461
1717412892.0831244,6219,114.26641082763672
1717412914.7706969,6229,106.58529663085938
1717412937.6300442,6239,107.76067352294922
1717412959.69788,6249,102.19388580322266
1717412982.0736217,6259,83.39544677734375
1717413004.2674277,6269,125.88204193115234
1717413071.6661208,6299,108.24974060058594
1717413093.4288602,6309,115.2906265258789
1717413115.3188627,6319,94.57837677001953
1717413138.2365727,6329,108.63700866699219
1717413184.035844,6349,87.0743179321289
1717413206.8505867,6359,118.00020599365234
1717413228.7634609,6369,112.5098876953125
1717413273.8080893,6389,87.61966705322266
1717413296.7953298,6399,112.59917449951172
1717413319.0534027,6409,96.0770263671875
1717413341.5577586,6419,108.36151885986328
1717413363.8731205,6429,94.18851470947266
1717413385.9998186,6439,106.56497955322266
1717413408.359887,6449,95.27613830566406
1717413429.9773242,6459,110.5582275390625
1717413452.697125,6469,96.56187438964844
1717413475.6757855,6479,107.0794448852539
1717413497.7672799,6489,124.04429626464844
1717413519.8273625,6499,102.03752136230469
1717413541.9228315,6509,112.92805480957031
1717413563.8636231,6519,122.99236297607422
1717413586.0215056,6529,82.94914245605469
1717413608.2576163,6539,105.7314453125
1717413674.9094207,6569,122.85255432128906
1717413698.324398,6579,103.85297393798828
1717413743.458805,6599,103.1183853149414
1717413765.5131755,6609,120.92230987548828
1717413787.9417584,6619,109.11979675292969
1717413809.8743224,6629,129.25234985351562
1717413832.5023706,6639,106.39786529541016
1717413854.9241319,6649,104.3056411743164
1717413877.1251385,6659,78.99217224121094
1717413899.7605965,6669,107.30276489257812
1717413921.6033213,6679,115.17030334472656
1717413943.4916122,6689,112.7973861694336
1717413966.5597587,6699,93.55558776855469
1717414011.014797,6719,114.62091827392578
1717414033.1330945,6729,129.04713439941406
1717414056.1268342,6739,92.11624145507812
1717414078.527061,6749,115.67302703857422
1717414100.8381503,6759,108.93560028076172
1717414123.7304075,6769,109.72480773925781
1717414198.1644886,6779,110.73298645019531
1717414219.6024315,6789,102.5119400024414
1717414241.4490469,6799,124.97789001464844
1717414262.8273304,6809,136.96826171875
1717414285.3453226,6819,122.09854888916016
1717414307.6278663,6829,121.08349609375
1717414329.7361338,6839,113.01390075683594
1717414351.3107214,6849,88.21609497070312
1717414374.2084396,6859,94.90457916259766
1717414397.3695226,6869,106.95254516601562
1717414419.2414708,6879,110.385986328125
1717414441.5149941,6889,109.50315856933594
1717414463.4344473,6899,101.736328125
1717414485.751252,6909,94.25640106201172
1717414529.4368393,6929,125.37200164794922
1717414574.5292902,6949,110.1297378540039
1717414619.1725,6969,109.04569244384766
1717414686.207472,6999,101.33016204833984
1717414708.0159872,7009,152.57200622558594
1717414730.6706944,7019,129.8202362060547
1717414752.7978828,7029,126.718505859375
1717414775.646798,7039,90.35197448730469
1717414797.7148104,7049,132.3452606201172
1717414820.2053006,7059,111.4754638671875
1717414842.7176821,7069,113.43801879882812
1717414864.932384,7079,96.90452575683594
1717414887.8049788,7089,117.98855590820312
1717414910.5837245,7099,111.07766723632812
1717414932.8433726,7109,105.10799407958984
1717414956.5653448,7119,118.68291473388672
1717415022.2565284,7149,85.37767028808594
1717415044.4983156,7159,90.20323181152344
1717415067.0968125,7169,138.45065307617188
1717415112.239901,7189,102.86747741699219
1717415134.1271105,7199,96.46226501464844
1717415157.564851,7209,100.49978637695312
1717415179.234743,7219,100.1607437133789
1717415202.6457977,7229,121.68611907958984
1717415225.0921357,7239,115.52806091308594
1717415247.1388755,7249,93.7254409790039
1717415269.8718066,7259,117.79410552978516
1717415291.9710228,7269,127.2188491821289
1717415336.3355336,7289,78.10145568847656
1717415359.7597542,7299,106.7541275024414
1717415382.6625898,7309,127.44960021972656
1717415405.0376713,7319,110.05608367919922
1717415427.8586056,7329,113.02119445800781
1717415472.1048684,7349,96.82401275634766
1717415494.42109,7359,94.38533020019531
1717415516.5541623,7369,119.34310150146484
1717415538.904527,7379,125.28921508789062
1717415560.8086746,7389,110.33354949951172
1717415582.6184666,7399,103.86089324951172
1717415605.0119123,7409,114.76229095458984
1717415627.3633184,7419,115.4860610961914
1717415649.1833172,7429,115.10218811035156
1717415671.8547556,7439,105.82376861572266
1717415693.793045,7449,122.40348052978516
1717415716.3504484,7459,109.0316390991211
1717415738.5117671,7469,124.3637466430664
1717415760.610506,7479,122.37320709228516
1717415806.1335504,7499,115.69979095458984
1717415829.537505,7509,109.21072387695312
1717415851.5607026,7519,111.8428726196289
1717415873.5945895,7529,91.40306091308594
1717415896.3251822,7539,99.8467788696289
1717415918.8357959,7549,111.04332733154297
1717415941.050182,7559,124.22818756103516
1717415962.798912,7569,107.4262466430664
1717416031.6579535,7599,90.94924926757812
1717416054.0566278,7609,108.14473724365234
1717416098.8477666,7629,93.49808502197266
1717416121.420088,7639,90.23139953613281
1717416143.513939,7649,96.57706451416016
1717416165.5380683,7659,105.95393371582031
1717416187.466248,7669,107.09542083740234
1717416210.375318,7679,120.79706573486328
1717416254.9689841,7699,120.86453247070312
1717416278.3282416,7709,115.1794204711914
1717416300.8633618,7719,98.3441390991211
1717416323.1396139,7729,110.4781265258789
1717416345.7987094,7739,114.64358520507812
1717416421.1024532,7749,104.78367614746094
1717416442.633006,7759,90.46119689941406
1717416464.663443,7769,92.27003479003906
1717416508.9951565,7789,100.3497314453125
1717416531.5177765,7799,106.47747039794922
1717416554.1105058,7809,134.9844207763672
1717416576.5757532,7819,91.11463928222656
1717416598.8093543,7829,111.08518981933594
1717416621.7190676,7839,106.03814697265625
1717416643.9813886,7849,111.29068756103516
1717416666.4548695,7859,116.61954498291016
1717416688.5216792,7869,119.46780395507812
1717416710.8410864,7879,107.56201171875
1717416755.140735,7899,102.61589813232422
1717416777.8006358,7909,105.983642578125
1717416799.757976,7919,107.59519958496094
1717416822.3293183,7929,98.02003479003906
1717416844.6456115,7939,100.27342224121094
1717416866.9198756,7949,80.94366455078125
1717416889.391599,7959,105.74028778076172
1717416911.6726856,7969,108.28271484375
1717416933.3922284,7979,108.08832550048828
1717416955.8969984,7989,110.40656280517578
1717416978.2895162,7999,98.32083892822266
1717417000.1399376,8009,101.07679748535156
1717417045.2259088,8029,105.78640747070312
1717417090.3264143,8049,131.15814208984375
1717417112.7708907,8059,119.43099212646484
1717417134.9410481,8069,108.67696380615234
1717417157.1030638,8079,119.80765533447266
1717417179.6156332,8089,96.36863708496094
1717417201.7374408,8099,105.10623931884766
1717417245.420897,8119,101.75357818603516
1717417268.2093344,8129,124.32927703857422
1717417290.60313,8139,88.06915283203125
1717417312.989459,8149,134.15792846679688
1717417335.5515757,8159,106.2464599609375
1717417357.6737068,8169,116.54811096191406
1717417402.506971,8189,110.0217056274414
1717417447.0914097,8209,93.76569366455078
1717417469.2444499,8219,111.40862274169922
1717417513.2135825,8239,82.64778900146484
1717417535.7154348,8249,129.09754943847656
1717417557.7852175,8259,94.52069854736328
1717417624.1768694,8289,79.8621826171875
1717417646.020855,8299,105.08224487304688
1717417668.4389513,8309,119.42865753173828
1717417691.7509828,8319,116.14962005615234
1717417713.4926977,8329,94.9689712524414
1717417735.6056054,8339,86.7388916015625
1717417758.2022848,8349,89.79067993164062
1717417780.2033777,8359,93.72945404052734
1717417802.6900878,8369,115.9683837890625
1717417825.7224224,8379,101.92900848388672
1717417847.7381415,8389,111.22040557861328
1717417869.9235888,8399,92.24861907958984
1717417892.6286519,8409,90.11820983886719
1717417937.034187,8429,87.81059265136719
1717417959.3276792,8439,128.24220275878906
1717418003.1812735,8459,124.2406997680664
1717418025.6744995,8469,102.8200454711914
1717418048.449941,8479,110.61739349365234
1717418070.794931,8489,99.01235961914062
1717418114.6069207,8509,106.3138427734375
1717418136.51414,8519,103.19144439697266
1717418158.6171384,8529,106.02284240722656
1717418180.322418,8539,101.556396484375
1717418224.5244215,8559,102.2188720703125
1717418270.1352086,8579,91.74400329589844
1717418314.9116673,8599,110.01326751708984
1717418337.8876393,8609,133.126220703125
1717418360.271983,8619,109.23271942138672
1717418382.3329642,8629,106.02760314941406
1717418404.8171012,8639,119.23451232910156
1717418494.3595521,8679,109.18779754638672
1717418516.7831874,8689,85.88180541992188
1717418539.458214,8699,106.13964080810547
1717418561.2693443,8709,112.88324737548828
1717418635.7770548,8719,114.04012298583984
1717418678.8998585,8739,117.62178802490234
1717418700.740375,8749,98.50442504882812
1717418722.9930732,8759,109.71448516845703
1717418745.3069878,8769,94.32282257080078
1717418767.3237178,8779,117.23128509521484
1717418790.0258012,8789,105.55517578125
1717418811.9290524,8799,108.85103607177734
1717418834.7104192,8809,88.66693878173828
1717418857.4260585,8819,83.4238052368164
1717418879.6870894,8829,100.87085723876953
1717418922.9249816,8849,117.016845703125
1717418945.1645088,8859,88.98685455322266
1717418966.7284622,8869,118.98050689697266
