Wall time,Step,Value
1717273972.1005285,6969,8.632461547851562
1717274048.0184813,6999,7.512718200683594
1717274073.099988,7009,9.371808052062988
1717274097.8048987,7019,22.354793548583984
1717274148.141434,7039,6.348166465759277
1717274224.445236,7069,17.452457427978516
1717274275.5998204,7089,16.72802734375
1717274326.0201705,7109,12.580232620239258
1717274426.324875,7149,4.426616191864014
1717274527.0676863,7189,11.68553352355957
1717274602.6235604,7219,5.630893230438232
1717274628.079129,7229,18.448999404907227
1717274652.6147223,7239,8.619495391845703
1717274678.0102856,7249,10.146206855773926
1717274703.0089593,7259,14.27762508392334
1717274828.5112724,7309,10.027527809143066
1717274979.3021421,7369,7.01601505279541
1717275029.0540564,7389,6.888267993927002
1717275054.1288965,7399,10.992121696472168
1717275079.2838063,7409,7.567296981811523
1717275155.465593,7439,15.868854522705078
1717275231.5259233,7469,6.0619378089904785
1717275256.3197389,7479,15.58639907836914
1717275332.8630996,7509,0.8278655409812927
1717275358.1825202,7519,7.306499004364014
1717275383.6437228,7529,15.716766357421875
1717275433.2079241,7549,18.72811508178711
1717275483.3169441,7569,4.664351463317871
1717275633.4209871,7629,2.1877212524414062
1717275707.9936163,7659,2.652646064758301
1717275733.3831432,7669,2.234281301498413
1717275808.4063578,7699,3.5534017086029053
1717275833.9246664,7709,6.013209342956543
1717275859.3961387,7719,18.12177276611328
1717275909.2095883,7739,5.345481872558594
1717275989.9825459,7749,15.416688919067383
1717276014.9766884,7759,1.9932490587234497
1717276141.1537833,7809,1.4264589548110962
1717276240.8268976,7849,8.702835083007812
1717276265.88324,7859,1.3570760488510132
1717276316.0131876,7879,13.780484199523926
1717276366.1032681,7899,6.800114631652832
1717276417.1873188,7919,19.424087524414062
1717276442.1695104,7929,4.0330023765563965
1717276467.2405856,7939,5.775509357452393
1717276492.2440767,7949,1.2860431671142578
1717276517.2224967,7959,16.55201530456543
1717276593.7302892,7989,15.392841339111328
1717276643.4230587,8009,13.97319221496582
1717276693.496743,8029,6.904018878936768
1717276768.8723938,8059,14.16758918762207
1717276819.0514514,8079,3.2081727981567383
1717276844.091006,8089,9.237712860107422
1717276869.519538,8099,4.391050338745117
1717276968.4135847,8139,5.0750412940979
1717277018.6630168,8159,6.742384910583496
1717277043.8436394,8169,19.322954177856445
1717277093.579585,8189,3.0352609157562256
1717277168.3449214,8219,6.965856075286865
1717277269.2887146,8259,4.990950584411621
1717277344.8509815,8289,7.649442195892334
1717277421.566476,8319,5.891612529754639
1717277446.3422663,8329,18.3063907623291
1717277496.2818792,8349,4.230244159698486
1717277545.9769044,8369,11.821052551269531
1717277596.037983,8389,13.844755172729492
1717277722.2140806,8439,4.830696105957031
1717277799.8406386,8469,13.815303802490234
1717277824.6316926,8479,19.949026107788086
1717277849.1638207,8489,9.767780303955078
1717277924.9203339,8519,11.827404022216797
1717278078.4365551,8579,18.557228088378906
1717278128.442453,8599,12.652440071105957
1717278153.709721,8609,16.746803283691406
1717278179.0692687,8619,0.007380305789411068
1717278229.2473047,8639,20.41577911376953
1717278329.6497555,8679,5.869816780090332
1717278379.4238148,8699,2.24250864982605
1717278405.6554477,8709,1.829192876815796
1717278563.1172018,8749,0.13813582062721252
1717278587.9796102,8759,9.661785125732422
1717278612.504356,8769,12.316679000854492
1717278637.9318004,8779,12.126744270324707
1717278714.1252992,8809,1.700270175933838
1717278739.6670096,8819,9.386853218078613
1717278764.9622579,8829,17.461992263793945
1717278817.1033645,8849,6.9347825050354
1717278892.6653602,8879,3.115168333053589
1717278943.4041092,8899,9.26675796508789
1717278969.3683453,8909,0.9931291937828064
1717279019.5066833,8929,6.907782554626465
1717279045.352752,8939,2.9791173934936523
1717279120.9889789,8969,1.0597541332244873
1717279195.5261133,8999,13.849263191223145
1717279220.7864673,9009,5.90732479095459
1717279396.0804605,9079,9.389607429504395
1717279423.3916147,9089,13.307571411132812
1717279448.5177505,9099,27.09907341003418
1717279474.2594483,9109,1.4750771522521973
1717279524.1532187,9129,4.4032111167907715
1717279548.9971173,9139,4.993519306182861
1717279599.245374,9159,5.191105365753174
1717279625.0232325,9169,3.801032066345215
1717279650.0485146,9179,2.19150447845459
1717279726.0532815,9209,0.9328410029411316
1717279751.0837977,9219,7.804775714874268
1717279776.2273476,9229,1.5701698064804077
1717279801.452369,9239,8.388315200805664
1717279851.8141458,9259,4.550373554229736
1717280002.5192356,9319,5.879352569580078
1717280028.4179645,9329,7.73129940032959
1717280103.8822377,9359,7.44034481048584
1717280280.8243845,9429,11.025928497314453
1717280355.7864776,9459,4.163233280181885
1717280532.0398357,9529,6.203795433044434
1717280556.9909115,9539,4.0732245445251465
1717280581.9080882,9549,2.575078010559082
1717280632.6356494,9569,7.736173152923584
1717280657.3541183,9579,6.593411922454834
1717280682.8550525,9589,8.123658180236816
1717280758.1165774,9619,5.0728840827941895
1717280782.8337982,9629,6.059774398803711
1717280833.5620246,9649,6.292821884155273
1717280883.5067716,9669,8.822226524353027
1717280907.6966345,9679,9.269574165344238
1717281062.8656929,9719,5.446207523345947
1717281088.0264606,9729,13.355673789978027
1717281187.7555401,9769,5.808694839477539
1717281212.926947,9779,4.094305515289307
1717281238.3275092,9789,21.62923812866211
1717281263.170266,9799,7.327197551727295
1717281341.1022573,9829,9.54242992401123
1717281367.4217782,9839,13.63200569152832
1717281393.4145997,9849,5.310157775878906
1717281468.7041323,9879,3.760370969772339
1717281493.7459936,9889,7.944205284118652
1717281696.5080652,9969,11.051119804382324
1717281796.4301186,10009,19.31064224243164
1717281846.865324,10029,12.470452308654785
1717281897.5269425,10049,2.3796322345733643
1717281922.7272515,10059,4.645818710327148
1717281996.9788532,10089,5.212423324584961
1717282022.3229218,10099,13.341202735900879
1717282072.405826,10119,16.749250411987305
1717282097.3222237,10129,13.896604537963867
1717282122.42898,10139,6.328550815582275
1717282148.000767,10149,8.07652759552002
1717282224.1843605,10179,0.836098849773407
1717282426.8114564,10259,17.198036193847656
1717282477.5177894,10279,2.6422102451324463
1717282528.8052864,10299,0.000254123006016016
1717282579.2804608,10319,10.132537841796875
1717282604.4936864,10329,5.322383880615234
1717282629.4198658,10339,1.236412763595581
1717282680.742035,10359,2.5321035385131836
1717282730.9762466,10379,8.93390941619873
1717282755.9163897,10389,2.1808149814605713
1717282780.7897232,10399,2.297036647796631
1717282856.2933156,10429,12.929798126220703
1717282906.5545125,10449,4.636638164520264
1717283084.605037,10519,2.9192416667938232
1717283109.418553,10529,7.637073040008545
1717283184.2484453,10559,13.114095687866211
1717283234.74148,10579,11.00242805480957
1717283386.6644943,10639,8.386393547058105
1717283466.0272071,10649,2.7991838455200195
1717283516.029949,10669,8.988865852355957
1717283566.1581182,10689,4.3110175132751465
1717283667.1239722,10729,3.6586058139801025
1717283768.506083,10769,5.674566268920898
1717283819.5596182,10789,2.6731133460998535
1717283870.7843144,10809,6.014986515045166
1717283946.6010528,10839,14.278634071350098
1717283971.9157927,10849,7.705803871154785
1717283997.0516412,10859,13.192626953125
1717284022.0897298,10869,2.4540627002716064
1717284173.6319208,10929,11.330042839050293
1717284198.4671679,10939,3.6367673873901367
1717284349.7725368,10999,4.639623641967773
1717284399.4231095,11019,8.618107795715332
1717284449.9665847,11039,9.902851104736328
1717284474.8159614,11049,3.7422196865081787
1717284500.2163787,11059,8.081009864807129
1717284727.1926792,11149,4.997021198272705
1717284777.533037,11169,4.469757080078125
1717284854.5247018,11199,7.129419326782227
1717284957.2669382,11239,3.0303406715393066
1717285007.2955272,11259,4.222399711608887
1717285032.6506977,11269,3.1109113693237305
1717285132.799863,11309,4.921873092651367
1717285157.471259,11319,8.767154693603516
1717285208.0113122,11339,0.8715291023254395
1717285233.0501897,11349,2.756591796875
1717285258.0183878,11359,6.9834723472595215
1717285334.0976176,11389,1.8232932090759277
1717285359.1883185,11399,6.864744663238525
1717285611.5921185,11499,11.249133110046387
1717285661.8496876,11519,15.802435874938965
1717285687.7706273,11529,9.457563400268555
1717285763.8549788,11559,5.696426868438721
1717285789.615541,11569,1.810711145401001
1717285814.7815468,11579,3.6973369121551514
1717285890.6669765,11609,9.619401931762695
1717285972.021592,11619,7.593605041503906
1717285996.781643,11629,3.1919338703155518
1717286373.1903358,11779,6.7978081703186035
1717286448.3651545,11809,11.749961853027344
1717286500.0579674,11829,7.035373687744141
1717286525.855328,11839,7.560705184936523
1717286576.626567,11859,6.187343120574951
1717286601.88722,11869,0.09381455183029175
1717286677.297864,11899,4.1646246910095215
1717286753.341714,11929,7.08640718460083
1717286779.0345886,11939,3.668452262878418
1717286803.895021,11949,3.692139148712158
1717286829.2028334,11959,6.7975897789001465
1717286879.2874012,11979,6.253116130828857
1717286929.5460584,11999,4.668449878692627
1717286979.445259,12019,0.8253858685493469
1717287029.9235816,12039,0.17681534588336945
1717287055.3291688,12049,1.8572412729263306
1717287105.912318,12069,3.70752215385437
1717287157.8676383,12089,2.1698179244995117
1717287208.7393548,12109,1.0810953378677368
1717287234.2094674,12119,5.443836688995361
1717287258.9339187,12129,0.8022181391716003
1717287283.7630553,12139,1.152113914489746
1717287308.5883508,12149,1.9156161546707153
1717287561.9180741,12249,3.2343671321868896
1717287662.439297,12289,5.362105846405029
1717287763.6199744,12329,4.291950702667236
1717287788.233144,12339,7.381269454956055
1717287814.0419507,12349,1.6800652742385864
1717287865.0472322,12369,7.079507827758789
1717287941.2110522,12399,1.2920422554016113
1717288016.3782368,12429,2.663196325302124
1717288066.453626,12449,8.785510063171387
1717288116.4052932,12469,1.564421534538269
1717288141.4848666,12479,15.847142219543457
1717288192.073945,12499,2.4111311435699463
1717288293.119806,12539,5.338761806488037
1717288318.139845,12549,7.965607643127441
1717288344.6329262,12559,2.3595385551452637
1717288394.9143057,12579,8.542315483093262
1717288476.4708192,12589,7.252169132232666
1717288551.9132922,12619,1.4748400449752808
1717288577.2054203,12629,10.771766662597656
1717288602.3640423,12639,3.6128993034362793
1717288627.6278653,12649,8.214813232421875
1717288677.4082785,12669,1.5368322134017944
1717288803.8978908,12719,4.516130447387695
1717288878.9985301,12749,15.593987464904785
1717288979.9541862,12789,6.101383209228516
1717289005.1205113,12799,5.579408168792725
1717289056.5161154,12819,2.307410717010498
1717289158.263291,12859,1.0429339408874512
1717289209.147809,12879,4.417030334472656
1717289309.821491,12919,5.037757873535156
1717289335.7276697,12929,0.18250678479671478
1717289360.881034,12939,2.0379905700683594
1717289386.196324,12949,6.086727619171143
1717289436.5856748,12969,13.02139949798584
1717289511.0662155,12999,5.091706275939941
1717289535.7645652,13009,2.8929989337921143
1717289586.5134237,13029,9.600775408783856e-15
1717289613.0934129,13039,2.6529018878936768
1717289638.2495153,13049,5.569946765899658
1717289793.352002,13109,1.3353708982467651
1717289845.5815902,13129,1.391705870628357
1717289870.595188,13139,2.6935248374938965
1717289922.42828,13159,5.684934616088867
1717289948.3503344,13169,4.46701717376709
1717290025.5641742,13199,9.64208984375
1717290050.8216817,13209,3.7416670322418213
1717290177.2448592,13259,2.4518048763275146
1717290202.6239069,13269,0.4923456013202667
1717290228.052003,13279,2.276442527770996
1717290304.959538,13309,1.88165083514491e-09
1717290356.3531985,13329,4.72924280166626
1717290382.1390054,13339,0.3041123151779175
1717290407.6089325,13349,12.024592399597168
1717290433.453027,13359,1.6016119718551636
1717290459.0272558,13369,1.3335835933685303
1717290485.3601098,13379,5.19785213470459
1717290635.7806404,13439,1.3273632526397705
1717290762.488436,13489,3.134406566619873
1717290787.957559,13499,17.59984016418457
1717290812.8166096,13509,4.846919536590576
1717290838.6283739,13519,14.553606033325195
1717290995.0867057,13559,3.903711321644196e-24
1717291094.9297557,13599,9.378768920898438
1717291145.510241,13619,1.1104123433906561e-20
1717291170.7160249,13629,0.6276331543922424
1717291273.1037724,13669,0.7112166881561279
1717291375.9139872,13709,2.1500673294067383
1717291553.6819925,13779,9.186699867248535
1717291603.4528804,13799,1.2699569463729858
1717291679.387732,13829,3.4751110076904297
1717291730.0914931,13849,0.5545588731765747
1717291755.5872614,13859,4.502654075622559
1717291806.335795,13879,0.7824828028678894
1717291832.760231,13889,7.437224388122559
1717291857.7976198,13899,2.2814369201660156
1717291908.3486145,13919,3.842381000518799
1717291934.3356,13929,5.624213218688965
1717292010.4535668,13959,2.4029853662455025e-08
1717292448.5024247,14129,2.800966262817383
1717292474.2985873,14139,1.4218547344207764
1717292499.7497826,14149,1.0354207754135132
1717292526.532166,14159,5.015666484832764
1717292627.2797954,14199,0.1739678829908371
1717292704.7244773,14229,0.2019658386707306
1717292730.0568094,14239,7.044541358947754
1717292807.531901,14269,1.4458179473876953
1717292832.5398152,14279,5.358247756958008
1717292857.6123054,14289,0.24999147653579712
1717292961.4880571,14329,7.477442264556885
1717292986.5517428,14339,6.754859447479248
1717293012.4775014,14349,2.4019899368286133
1717293065.6980608,14369,2.6859707832336426
1717293117.3051748,14389,7.732949256896973
1717293168.358417,14409,2.0628883838653564
1717293219.8994663,14429,2.5023631170656424e-12
1717293372.4338617,14489,11.048290252685547
1717293423.9776778,14509,0.12392086535692215
1717293608.2621164,14559,6.984997272491455
1717293634.2091122,14569,6.866894245147705
1717293864.2984738,14659,6.723433971405029
1717293889.7825,14669,2.589696168899536
1717294170.6439571,14779,0.7215918898582458
1717294272.3914604,14819,7.391092777252197
1717294297.5311253,14829,5.211620330810547
1717294372.7011502,14859,9.656938552856445
1717294397.7689588,14869,12.843548774719238
1717294474.8062365,14899,1.4084186553955078
1717294525.937087,14919,0.9648095369338989
1717294550.9925783,14929,2.587524175643921
1717294576.4432907,14939,3.5184741020202637
1717294754.0517173,15009,7.939170837402344
1717294778.9682727,15019,7.93013334274292
1717294803.9317226,15029,0.016597621142864227
1717294830.047059,15039,3.8449831008911133
1717294880.0752366,15059,7.369877338409424
1717294905.5834785,15069,0.8214550018310547
1717294955.9724615,15089,3.600478172302246
1717294981.0367742,15099,7.751140117645264
1717295006.8786771,15109,5.650103673815465e-08
1717295031.8048377,15119,1.1096376180648804
1717295158.4669638,15169,0.4843529462814331
1717295209.5944407,15189,3.498887538909912
1717295337.8244207,15239,5.316312789916992
1717295364.086854,15249,4.689037799835205
1717295441.4425771,15279,3.9629266262054443
1717295622.773268,15349,0.01870744675397873
1717295675.4842494,15369,11.881814002990723
1717295933.0222385,15469,7.678404808044434
1717296038.7657893,15489,0.7628848552703857
1717296063.4952419,15499,6.48022985458374
1717296114.0516615,15519,2.8994462490081787
1717296140.9359918,15529,4.700788911772558e-13
1717296194.2692552,15549,1.0072441101074219
1717296220.459296,15559,2.1655995845794678
1717296378.2109807,15619,0.4569643437862396
1717296403.8468685,15629,6.93147087097168
1717296562.2557812,15689,4.436742782592773
1717296588.9329174,15699,6.533132076263428
1717296822.9669244,15789,1.4381194114685059
1717296928.1614356,15829,6.11469841003418
1717296979.930701,15849,1.8684840202331543
1717297084.1066835,15889,4.539065837860107
1717297238.3154745,15949,1.6581088304519653
1717297290.4074957,15969,1.379664421081543
1717297315.518142,15979,2.1129674911499023
1717297368.2158968,15999,0.9824911952018738
1717297444.8628247,16029,2.6855905055999756
1717297495.6498759,16049,19.269813537597656
1717297520.8808382,16059,1.965492844581604
1717297626.2642088,16099,2.2387659549713135
1717297652.2213626,16109,3.3263051509857178
1717297703.3877504,16129,11.076400756835938
1717297729.7577813,16139,4.195965766906738
1717297755.4955418,16149,1.0760968923568726
1717297780.8783119,16159,0.047613680362701416
1717297858.4059937,16189,5.236042499542236
1717297883.7811198,16199,0.9211944937705994
1717297909.1813424,16209,9.106701850891113
1717298011.8233936,16249,0.0003724853741005063
1717298063.5369225,16269,9.103435516357422
1717298089.9983487,16279,6.308050155639648
1717298115.5739088,16289,5.7887420654296875
1717298168.5473235,16309,2.00827693939209
1717298221.175781,16329,5.413674354553223
1717298272.6418858,16349,1.238381266593933
1717298351.195213,16379,1.0161452293395996
1717298428.261502,16409,9.96521282196045
1717298454.7716837,16419,3.399397611618042
1717298480.1218605,16429,6.471349239349365
1717298615.1100857,16459,1.648550111525704e-12
1717298665.5423853,16479,2.72462065929735e-13
1717298692.5627544,16489,1.7184317111968994
1717298770.1306295,16519,6.370002746582031
1717298796.0112555,16529,2.283468246459961
1717298875.4634926,16559,6.808042526245117
1717298954.709138,16589,2.7907369136810303
1717298980.5603607,16599,4.91015100479126
1717299006.4758546,16609,5.560061454772949
1717299033.1799612,16619,3.240257978439331
1717299113.0118773,16649,7.378844261169434
1717299216.563611,16689,9.815376281738281
1717299270.7393413,16709,3.0317814350128174
1717299297.3962407,16719,5.0745415687561035
1717299323.2564778,16729,0.6316626667976379
1717299401.4281197,16759,5.416252136230469
1717299427.9633813,16769,11.67959213256836
1717299479.643518,16789,2.1839778423309326
1717299584.1019773,16829,5.69985818862915
1717299610.3378503,16839,6.217822551727295
1717299635.8963308,16849,1.014510989189148
1717299715.793206,16879,3.91865873336792
1717299820.6832118,16919,1.5925942659378052
1717299847.468219,16929,3.8363325595855713
1717299900.9717221,16949,4.315092086791992
1717299928.1363213,16959,3.125835945638755e-08
1717299955.7259533,16969,4.083093166351318
1717299981.7879875,16979,2.2053098678588867
1717300035.7351778,16999,2.8917593955993652
1717300115.2124321,17029,10.523537635803223
1717300142.731336,17039,0.21639376878738403
1717300170.052484,17049,1.1309205293655396
1717300196.672047,17059,5.180253982543945
1717300301.986264,17099,1.6945511102676392
1717300328.1707623,17109,3.1357603073120117
1717300460.8434494,17159,2.9314348697662354
1717300514.5971584,17179,0.759170413017273
1717300541.745243,17189,1.7613762617111206
1717300567.9221818,17199,0.0001060992872226052
1717300673.9547675,17239,1.8311762809753418
