Wall time,Step,Value
1722876572.8195608,967,0.7650249004364014
1722880488.7883902,1935,0.3949715793132782
1722884195.0703518,2903,0.2511821389198303
1722887760.8707123,3871,0.19489511847496033
1722891191.405548,4839,0.1782749891281128
1722894557.4315016,5807,0.1569017469882965
1722897919.507868,6775,0.1430489718914032
1722901280.9835546,7743,0.13143643736839294
1722904630.5620308,8711,0.12370730191469193
1722908097.1009886,9679,0.11969742178916931
1722911603.3477936,10647,0.1152147501707077
1722915032.698873,11615,0.10396802425384521
1722919150.1781747,12583,0.0960039272904396
1722923527.6456876,13551,0.09357959777116776
1722927504.9733052,14519,0.08716501295566559
1722931865.5182364,15487,0.08256298303604126
1722935675.329679,16455,0.08200029283761978
1722939504.2891576,17423,0.08093807846307755
1722943377.7713609,18391,0.07881344854831696
1722947706.7386293,19359,0.07204294949769974
1722952001.7283137,20327,0.07104089111089706
1722956244.94558,21295,0.0717812180519104
1722960404.4596212,22263,0.06533301621675491
1722964522.3893318,23231,0.07004334032535553
1722968761.5811343,24199,0.0661698579788208
1722973082.6818395,25167,0.06424447149038315
1722977365.054928,26135,0.0644618347287178
1722981645.0146303,27103,0.06295330077409744
1722986024.2195861,28071,0.06489375233650208
1722990457.8331757,29039,0.062337085604667664
1722995034.500292,30007,0.06159498915076256
1722999315.1149776,30975,0.06133143603801727
1723003979.483408,31943,0.06029314920306206
1723008094.7364953,32911,0.05913235619664192
1723011955.258004,33879,0.058954738080501556
1723015903.7976713,34847,0.0556061826646328
1723019838.1698976,35815,0.05791912600398064
1723023709.4084926,36783,0.05708202347159386
1723027486.359313,37751,0.052601903676986694
1723031998.7428548,38719,0.05963192880153656
1723036276.9969153,39687,0.05510774999856949
1723040472.4555957,40655,0.05651123821735382
1723044661.4669335,41623,0.05450669303536415
1723048678.946308,42591,0.0541522391140461
1723052697.0906446,43559,0.05596720054745674
1723056770.1282654,44527,0.05463713780045509
1723060730.1982188,45495,0.05407961085438728
1723064606.341557,46463,0.054234396666288376
1723068456.041261,47431,0.05420616269111633
1723072324.3132849,48399,0.052864864468574524
1723076117.976362,49367,0.050553977489471436
1723079924.017726,50335,0.05113118141889572
1723083840.0071883,51303,0.051273688673973083
1723087901.555685,52271,0.04992698132991791
1723092065.4070444,53239,0.05150560662150383
1723096312.7155533,54207,0.05182954668998718
1723100729.3896096,55175,0.05045022442936897
1723105297.3707254,56143,0.05089803785085678
1723109881.0645516,57111,0.05130014568567276
1723114252.673242,58079,0.04991604760289192
1723118393.0192235,59047,0.05546807125210762
1723122378.2949338,60015,0.05117969959974289
1723126440.150838,60983,0.05094771459698677
1723130532.081958,61951,0.04910094290971756
1723134555.345448,62919,0.048380475491285324
1723138485.1701324,63887,0.050454068928956985
1723142348.5178175,64855,0.04755910113453865
1723146135.289338,65823,0.04929015412926674
1723149864.8719254,66791,0.04917337745428085
1723153510.285014,67759,0.048869263380765915
1723157171.9516904,68727,0.048293836414813995
1723160868.7495444,69695,0.04778669402003288
1723164654.3117778,70663,0.04943910613656044
1723168645.6788976,71631,0.048192769289016724
1723172818.4539223,72599,0.04751106724143028
1723177048.1339273,73567,0.047739699482917786
1723180940.6653638,74535,0.047198716551065445
1723184949.5120103,75503,0.04587869346141815
1723188981.616483,76471,0.04620209336280823
