Wall time,Step,Value
1715967753.1053112,967,0.7586930394172668
1715970598.43596,1935,0.3820704221725464
1715973413.3313322,2903,0.23731814324855804
1715976210.4141665,3871,0.1861409693956375
1715978997.0197926,4839,0.15765245258808136
1715981755.6365354,5807,0.1408374160528183
1715984505.1448243,6775,0.1321195811033249
1715987254.9421527,7743,0.12222588807344437
1715990020.0458426,8711,0.1139310747385025
1715992804.161374,9679,0.11006347835063934
1715995605.1962001,10647,0.09962720423936844
1715998420.9174125,11615,0.09546952694654465
1716001271.0856624,12583,0.0869501382112503
1716004141.3111477,13551,0.08118965476751328
1716007020.341418,14519,0.07491622865200043
1716009935.5330143,15487,0.07497698068618774
1716012886.3113828,16455,0.07410316914319992
1716015866.9322383,17423,0.06917805969715118
1716018899.480588,18391,0.07014480978250504
1716021921.3778205,19359,0.064224474132061
1716024930.3888338,20327,0.06613504886627197
1716027936.562173,21295,0.06252902746200562
1716030905.0253773,22263,0.061886176466941833
1716033819.4291902,23231,0.05839456990361214
1716036736.7444746,24199,0.06005840376019478
1716039660.0012736,25167,0.0600879080593586
1716042564.9476438,26135,0.05771821737289429
1716045458.1046875,27103,0.05733157694339752
1716048372.07788,28071,0.055459365248680115
1716051291.2728586,29039,0.05412529036402702
1716054203.4854631,30007,0.0569559745490551
1716057098.8211608,30975,0.05762534216046333
1716060010.3775485,31943,0.055215734988451004
1716062910.4387574,32911,0.052435774356126785
1716065824.517545,33879,0.056210100650787354
1716068712.507934,34847,0.05155825614929199
1716071599.6422586,35815,0.05028577893972397
1716074479.2507992,36783,0.05194377899169922
1716077338.3652966,37751,0.05449274182319641
1716080179.2691634,38719,0.049710582941770554
1716083050.5731473,39687,0.05042741447687149
1716085987.5756462,40655,0.05049939453601837
1716088972.5722349,41623,0.04821547493338585
1716091982.0752208,42591,0.050610147416591644
1716095018.348377,43559,0.04970061033964157
1716098046.9038405,44527,0.047831982374191284
1716101038.0110137,45495,0.04904807358980179
1716104051.8758805,46463,0.04862551763653755
1716107049.6374087,47431,0.04763951525092125
1716110020.868361,48399,0.047396641224622726
1716112943.3066707,49367,0.04859926179051399
1716115831.3729372,50335,0.04795019328594208
1716118691.7452943,51303,0.04800044000148773
1716121553.0491376,52271,0.04627696052193642
1716124374.20019,53239,0.0481945239007473
1716127174.9839113,54207,0.04641643166542053
1716129960.8375618,55175,0.04415522515773773
1716132737.0334604,56143,0.04702364280819893
1716135507.4559124,57111,0.04610830545425415
1716138267.0646024,58079,0.04674968123435974
1716141019.7182267,59047,0.04652931168675423
1716143753.392941,60015,0.04512245953083038
1716146482.863477,60983,0.043748293071985245
1716149203.3159175,61951,0.04695924371480942
1716151927.9108672,62919,0.044756822288036346
1716154644.9644923,63887,0.047730132937431335
1716157355.712161,64855,0.044559117406606674
1716160068.8645065,65823,0.045457031577825546
1716162764.1577578,66791,0.04606687277555466
1716165467.461568,67759,0.04390833526849747
1716168185.2247703,68727,0.0427805557847023
1716170923.496068,69695,0.042453426867723465
1716173684.690981,70663,0.044700611382722855
1716176509.3948836,71631,0.04267547279596329
1716179378.6503465,72599,0.044084660708904266
1716182308.5673604,73567,0.04333123937249184
1716185264.802094,74535,0.04345028102397919
1716188210.0295753,75503,0.041818082332611084
1716191133.6063826,76471,0.04319266229867935
1716194103.2237482,77439,0.0445479080080986
1716197103.9937446,78407,0.041950929909944534
1716200006.956701,79375,0.04338287562131882
1716202921.3390083,80343,0.041119493544101715
1716205788.279943,81311,0.043754398822784424
1716208675.4555473,82279,0.043396640568971634
1716211600.508724,83247,0.0430637001991272
1716214557.2410986,84215,0.04349983483552933
1716217511.0593896,85183,0.040921423584222794
1716220375.1369827,86151,0.04210487753152847
1716223235.9533517,87119,0.041172947734594345
1716226124.6365285,88087,0.04227282851934433
1716228999.5695953,89055,0.0425301268696785
1716231827.1571004,90023,0.043177444487810135
1716234631.6600022,90991,0.041844625025987625
1716237406.6373813,91959,0.04197926074266434
1716240179.699246,92927,0.04120899364352226
1716242955.6716435,93895,0.04222559928894043
1716245748.4493825,94863,0.04183955118060112
1716248539.789018,95831,0.042198196053504944
1716251351.2899692,96799,0.04168553650379181
