Wall time,Step,Value
1717272049.7051656,6229,-2456.0029296875
1717272126.2205007,6259,-2321.391845703125
1717272226.81507,6299,-2431.30712890625
1717272353.2098382,6349,-2382.96923828125
1717272532.3151839,6419,-2343.544189453125
1717272557.3074942,6429,-2610.535400390625
1717272607.3587494,6449,-2226.0625
1717272632.1115913,6459,-2201.1220703125
1717272657.2263284,6469,-2362.103271484375
1717272682.039,6479,-2476.150146484375
1717272706.8185039,6489,-2200.336181640625
1717272731.9880323,6499,-2132.0830078125
1717272807.070453,6529,-2405.314697265625
1717272907.7161713,6569,-2215.63671875
1717272932.7505395,6579,-2566.9619140625
1717273033.1810079,6619,-2172.226318359375
1717273109.2487767,6649,-2720.768310546875
1717273159.5577307,6669,-2376.08203125
1717273210.3554204,6689,-2302.500244140625
1717273286.9048793,6719,-2565.911865234375
1717273311.9567616,6729,-2224.9326171875
1717273337.1272998,6739,-2112.603759765625
1717273362.7052803,6749,-2863.17333984375
1717273387.7601662,6759,-2428.24267578125
1717273493.916258,6779,-2791.92822265625
1717273519.7026649,6789,-2839.50927734375
1717273544.5449603,6799,-2536.873046875
1717273595.069985,6819,-2547.201904296875
1717273620.2820008,6829,-3077.24658203125
1717273645.9046085,6839,-2691.09375
1717273670.8073957,6849,-2464.0732421875
1717273720.883184,6869,-2512.625
1717273770.4477596,6889,-2570.05908203125
1717273795.3756807,6899,-2564.2763671875
1717273972.1005511,6969,-2639.43701171875
1717274048.0185142,6999,-2526.1767578125
1717274073.1000128,7009,-3254.917724609375
1717274097.8049214,7019,-2613.68505859375
1717274148.141456,7039,-2611.320556640625
1717274224.4452589,7069,-2741.2158203125
1717274275.5998425,7089,-2723.583984375
1717274326.0201962,7109,-1987.4818115234375
1717274426.3248978,7149,-2354.599365234375
1717274527.0677094,7189,-2738.950927734375
1717274602.6235833,7219,-3052.35986328125
1717274628.0791523,7229,-2606.6962890625
1717274652.6147437,7239,-1931.500244140625
1717274678.0103085,7249,-2526.702392578125
1717274703.008982,7259,-2261.564697265625
1717274828.5112958,7309,-1833.157958984375
1717274979.302165,7369,-2229.3212890625
1717275029.0540981,7389,-2550.09716796875
1717275054.1289184,7399,-2333.893798828125
1717275079.283839,7409,-2991.2626953125
1717275155.465614,7439,-2195.023193359375
1717275231.5259461,7469,-2680.9697265625
1717275256.3197606,7479,-2491.307861328125
1717275332.863122,7509,-2896.8642578125
1717275358.182542,7519,-2328.1962890625
1717275383.6437454,7529,-2848.599853515625
1717275433.2079866,7549,-2763.845703125
1717275483.316968,7569,-2782.7724609375
1717275633.42101,7629,-2079.236083984375
1717275707.9936397,7659,-2289.704345703125
1717275733.3831666,7669,-2279.3642578125
1717275808.4063807,7699,-2673.2822265625
1717275833.9246883,7709,-2602.75439453125
1717275859.3961613,7719,-2566.64990234375
1717275909.2096107,7739,-2327.8974609375
1717275989.982569,7749,-2377.901123046875
1717276014.9767752,7759,-1948.28662109375
1717276141.15381,7809,-2414.07421875
1717276240.8269217,7849,-2698.583984375
1717276265.8832662,7859,-2238.10400390625
1717276316.0132108,7879,-2530.0517578125
1717276366.10329,7899,-2603.09228515625
1717276417.187341,7919,-2004.661865234375
1717276442.169533,7929,-2347.751220703125
1717276467.2406113,7939,-2318.38330078125
1717276492.2440994,7949,-2710.51953125
1717276517.2225194,7959,-3001.226318359375
1717276593.7303133,7989,-2893.152587890625
